Sex,Age,Height,Weight,Team,Sport,Event,Medal
0,19.0,170.0,69.0,162,26,316,1
1,25.0,208.0,102.0,200,52,517,1
0,26.0,168.0,50.0,271,33,344,1
1,24.0,180.0,73.0,429,12,175,0
1,27.0,186.0,80.0,141,3,60,1
1,28.0,183.0,100.0,327,55,554,1
0,29.0,152.0,45.0,278,3,82,0
0,24.0,167.0,47.0,213,3,90,1
1,22.0,158.0,52.0,205,22,287,1
1,35.0,178.0,75.0,447,9,127,1
1,28.0,165.0,65.0,65,37,381,0
1,25.0,189.0,74.0,156,36,365,0
1,20.0,182.0,78.0,143,14,207,1
1,22.0,195.0,95.0,429,6,108,1
1,20.0,187.0,83.0,162,44,461,1
1,41.0,185.0,107.0,27,36,368,0
1,31.0,173.0,67.0,111,3,30,0
0,23.0,176.0,66.0,122,3,84,1
1,25.0,163.0,62.0,327,22,279,0
1,21.0,180.0,70.0,162,17,247,0
1,31.0,170.0,56.0,143,3,45,1
0,19.0,162.0,69.0,155,1,12,0
1,17.0,178.0,68.0,24,44,467,0
1,24.0,181.0,77.0,143,14,201,0
1,20.0,188.0,84.0,429,33,333,1
1,28.0,170.0,65.0,336,38,408,1
1,26.0,187.0,85.0,9,0,3,0
1,24.0,172.0,68.0,185,19,261,1
1,21.0,173.0,72.0,105,37,396,0
1,23.0,182.0,105.0,420,54,532,0
0,23.0,171.0,57.0,143,26,315,1
1,43.0,180.0,83.0,162,37,398,1
0,25.0,168.0,54.0,83,45,491,1
1,22.0,188.0,89.0,73,25,300,1
1,26.0,197.0,97.0,156,44,457,0
1,24.0,178.0,82.0,99,14,206,0
1,22.0,170.0,69.0,380,19,261,1
1,22.0,203.0,93.0,429,33,333,1
1,30.0,174.0,77.0,28,9,125,0
0,20.0,168.0,71.0,310,1,12,0
0,24.0,176.0,62.0,371,23,297,1
1,20.0,178.0,75.0,162,0,2,0
0,19.0,171.0,52.0,310,8,123,0
0,24.0,183.0,66.0,99,52,518,1
1,28.0,172.0,66.0,141,3,63,1
1,20.0,174.0,78.0,98,0,3,0
1,26.0,180.0,120.0,73,55,560,0
0,26.0,174.0,55.0,143,17,251,1
1,25.0,180.0,68.0,457,3,27,0
1,22.0,181.0,71.0,27,36,366,1
0,27.0,175.0,68.0,429,52,518,1
1,24.0,176.0,70.0,310,19,261,0
0,24.0,163.0,60.0,73,25,301,1
1,21.0,183.0,83.0,429,44,466,1
1,18.0,183.0,86.0,56,11,160,0
1,26.0,178.0,71.0,336,3,64,0
0,27.0,153.0,42.0,336,3,97,0
0,21.0,168.0,55.0,416,3,75,0
0,22.0,162.0,52.0,429,45,491,1
1,33.0,184.0,89.0,392,25,300,1
1,32.0,168.0,58.0,189,24,298,1
1,20.0,192.0,98.0,123,28,319,1
0,18.0,175.0,60.0,213,3,90,1
1,27.0,204.0,100.0,327,33,333,0
0,24.0,168.0,70.0,429,25,301,1
1,30.0,195.0,93.0,73,33,333,0
0,24.0,165.0,57.0,271,24,299,1
1,29.0,169.0,63.0,205,8,116,0
1,20.0,177.0,82.0,124,28,319,1
1,30.0,193.0,100.0,429,25,300,1
1,27.0,174.0,72.0,376,22,285,1
1,26.0,188.0,75.0,354,3,31,0
1,25.0,185.0,85.0,392,11,158,1
1,29.0,193.0,96.0,336,43,437,1
0,29.0,160.0,52.0,213,3,97,1
1,26.0,176.0,68.0,392,37,386,1
0,20.0,178.0,70.0,44,44,485,0
0,24.0,172.0,60.0,200,17,250,1
1,22.0,173.0,61.0,419,3,31,0
1,18.0,194.0,90.0,376,44,462,1
1,25.0,177.0,74.0,376,12,175,1
1,18.0,165.0,55.0,254,15,227,1
1,22.0,174.0,88.0,281,19,261,1
1,23.0,184.0,77.0,156,51,516,1
1,24.0,173.0,71.0,83,44,461,0
0,27.0,171.0,56.0,44,48,510,1
1,19.0,180.0,96.0,423,25,300,1
0,24.0,172.0,65.0,392,16,241,0
1,29.0,175.0,72.0,73,3,26,0
1,24.0,176.0,70.0,310,22,278,0
1,30.0,180.0,73.0,380,16,237,0
1,24.0,180.0,89.0,73,25,300,1
1,31.0,162.0,71.0,200,22,287,0
1,32.0,186.0,72.0,156,3,50,0
0,28.0,173.0,62.0,200,12,187,1
1,23.0,180.0,75.0,212,29,322,1
1,29.0,187.0,178.0,439,26,306,0
1,26.0,178.0,76.0,376,11,158,1
1,24.0,176.0,73.0,123,28,319,1
0,23.0,157.0,58.0,376,17,251,1
1,47.0,187.0,83.0,14,16,240,0
1,40.0,180.0,74.0,313,16,240,0
0,23.0,168.0,68.0,429,44,486,0
1,24.0,183.0,75.0,162,10,138,1
1,20.0,165.0,57.0,141,31,330,1
0,31.0,176.0,67.0,200,11,168,1
1,18.0,175.0,66.0,87,14,195,0
0,30.0,180.0,72.0,197,33,352,0
1,20.0,184.0,80.0,156,3,41,1
1,20.0,176.0,68.0,376,44,462,1
0,16.0,167.0,57.0,429,44,476,1
0,23.0,168.0,60.0,143,10,142,1
1,27.0,185.0,73.0,392,44,462,1
0,24.0,167.0,63.0,420,3,84,1
1,37.0,180.0,80.0,27,25,300,0
1,25.0,189.0,81.0,189,33,343,0
1,21.0,176.0,67.0,200,31,330,0
0,21.0,166.0,61.0,363,6,109,0
1,21.0,175.0,64.0,162,44,461,1
0,28.0,160.0,59.0,310,43,441,1
1,24.0,178.0,84.0,429,43,435,0
1,21.0,183.0,75.0,448,11,147,0
1,20.0,168.0,69.0,83,54,529,1
1,31.0,182.0,63.0,162,3,30,0
0,15.0,142.0,34.0,429,22,293,0
1,22.0,171.0,75.0,56,10,138,1
1,30.0,177.0,62.0,197,16,243,0
1,22.0,182.0,70.0,162,44,461,1
1,26.0,187.0,88.0,376,33,337,1
0,17.0,172.0,62.0,143,44,474,0
1,23.0,185.0,102.0,429,25,300,1
1,24.0,185.0,79.0,162,46,492,0
1,29.0,180.0,76.0,363,55,558,0
1,20.0,198.0,89.0,83,44,447,1
1,28.0,183.0,78.0,27,40,418,1
0,23.0,178.0,55.0,310,3,83,0
1,25.0,168.0,54.0,293,24,298,1
1,25.0,181.0,67.0,254,10,140,0
0,20.0,178.0,70.0,429,25,301,1
1,20.0,174.0,83.0,27,55,558,0
1,19.0,186.0,80.0,370,3,43,0
1,24.0,183.0,72.0,102,3,50,0
1,31.0,178.0,85.0,141,25,300,1
0,25.0,165.0,58.0,376,23,297,1
0,25.0,162.0,55.0,205,19,262,1
1,45.0,172.0,68.0,446,16,241,1
1,24.0,204.0,100.0,156,33,334,1
1,27.0,170.0,67.0,143,24,298,0
1,24.0,176.0,73.0,313,44,456,0
0,18.0,183.0,79.0,429,37,400,1
1,28.0,165.0,68.0,189,55,555,0
1,24.0,174.0,72.0,205,5,107,1
1,24.0,185.0,74.0,429,1,11,1
1,26.0,183.0,91.0,73,25,300,1
1,25.0,180.0,73.0,141,3,41,0
1,30.0,169.0,65.0,29,9,127,0
0,33.0,175.0,55.0,56,16,241,0
0,22.0,170.0,62.0,73,15,231,1
1,18.0,182.0,80.0,24,0,1,0
1,25.0,176.0,74.0,310,14,206,1
1,28.0,184.0,89.0,185,55,553,1
0,30.0,160.0,58.0,254,14,219,1
1,18.0,177.0,70.0,254,44,456,0
1,26.0,180.0,80.0,73,11,151,1
1,28.0,178.0,72.0,134,8,116,0
1,21.0,177.0,68.0,24,44,447,1
1,22.0,179.0,68.0,27,31,326,0
1,20.0,185.0,85.0,156,24,298,1
0,22.0,178.0,58.0,98,3,94,0
0,25.0,160.0,56.0,156,19,262,1
0,27.0,180.0,69.0,271,33,344,1
1,28.0,178.0,70.0,310,17,244,1
1,23.0,189.0,83.0,56,6,108,1
0,28.0,167.0,57.0,371,1,13,1
0,28.0,169.0,62.0,27,0,5,0
1,20.0,201.0,88.0,446,44,460,0
1,26.0,156.0,53.0,286,22,285,0
0,24.0,153.0,40.0,213,3,88,0
0,24.0,173.0,69.0,185,11,166,1
0,27.0,172.0,63.0,83,42,432,1
1,25.0,182.0,80.0,156,43,433,1
0,26.0,160.0,71.0,197,44,485,1
1,24.0,183.0,70.0,371,47,498,1
0,18.0,161.0,49.0,122,22,293,1
1,20.0,167.0,61.0,65,22,279,0
1,26.0,188.0,92.0,143,33,336,1
1,28.0,183.0,71.0,99,10,135,1
0,21.0,154.0,51.0,205,18,258,0
0,26.0,176.0,70.0,91,26,316,1
0,22.0,185.0,70.0,122,44,476,1
1,24.0,190.0,89.0,222,7,110,1
1,24.0,183.0,76.5,141,3,41,0
1,26.0,175.0,68.0,191,3,40,0
1,26.0,193.0,95.0,327,11,158,0
1,25.0,174.0,72.0,287,12,177,1
1,27.0,192.0,118.0,102,3,58,0
1,34.0,176.0,73.0,14,17,247,0
0,31.0,188.0,68.0,102,48,510,1
0,21.0,159.0,54.0,91,19,262,0
1,25.0,180.0,80.0,205,43,437,0
1,24.0,185.0,80.0,429,3,74,0
0,25.0,173.0,68.0,429,28,321,0
1,24.0,175.0,85.0,392,25,300,1
1,28.0,191.0,86.0,200,53,519,1
0,25.0,168.0,62.0,83,14,221,0
1,25.0,181.0,74.0,395,12,177,0
1,19.0,185.0,110.0,162,26,309,1
1,26.0,199.0,108.0,231,6,108,1
1,33.0,190.0,100.0,429,52,517,1
0,30.0,168.0,70.0,143,26,316,1
1,24.0,176.0,68.0,185,37,392,0
1,24.0,184.0,69.0,258,44,452,0
0,30.0,173.0,76.0,287,3,95,1
1,25.0,188.0,89.0,435,6,108,1
1,20.0,164.0,62.0,380,22,284,0
1,19.0,178.0,77.0,87,3,26,0
1,26.0,193.0,92.0,429,33,333,1
1,36.0,182.0,84.0,315,36,365,0
1,29.0,191.0,80.0,287,12,173,1
0,29.0,171.0,65.0,310,11,166,0
1,22.0,181.0,72.0,200,44,452,0
1,28.0,187.0,81.0,310,11,152,0
1,21.0,176.0,64.0,200,10,136,1
1,25.0,178.0,74.0,392,25,300,1
1,28.0,198.0,99.0,429,33,338,1
1,22.0,183.0,74.0,143,3,31,0
1,21.0,184.0,78.0,111,19,261,0
1,23.0,185.0,85.0,380,23,296,1
0,22.0,160.0,49.0,135,3,97,1
1,28.0,171.0,83.0,56,37,381,0
1,22.0,176.0,63.0,370,3,50,1
1,32.0,185.0,73.0,27,16,242,0
1,37.0,186.0,85.0,395,16,238,0
0,25.0,175.0,68.0,185,23,297,1
1,27.0,187.0,87.0,420,3,26,0
1,23.0,164.0,52.0,65,55,548,0
1,30.0,168.0,71.0,197,16,240,0
1,23.0,184.0,84.0,105,33,333,1
1,21.0,177.0,68.0,446,14,196,0
1,27.0,192.0,85.0,392,12,176,0
1,17.0,188.0,80.0,24,44,461,1
1,25.0,180.0,76.0,195,6,108,0
1,23.0,175.0,72.0,371,8,112,0
1,34.0,188.0,82.0,429,29,322,0
1,31.0,182.0,78.0,143,17,244,1
0,17.0,158.0,53.0,392,22,292,0
0,19.0,167.0,70.0,87,26,316,0
1,25.0,183.0,88.0,44,36,356,1
1,21.0,165.0,66.0,162,44,471,1
1,22.0,178.0,78.0,102,11,151,1
0,25.0,167.0,62.0,392,23,297,0
0,29.0,175.0,67.0,200,42,432,0
1,26.0,176.0,78.0,185,3,40,1
0,30.0,167.0,57.0,370,3,87,0
1,19.0,176.0,86.0,105,55,559,0
0,16.0,169.0,62.0,271,44,480,0
0,18.0,167.0,52.0,271,43,441,1
0,23.0,171.0,73.0,371,23,297,1
1,26.0,188.0,90.0,287,3,60,1
0,24.0,170.0,70.0,429,0,8,0
1,28.0,167.0,60.0,20,26,302,0
0,19.0,179.0,68.0,134,44,487,0
1,30.0,180.0,90.0,56,26,308,0
0,20.0,160.0,47.0,27,18,257,0
0,20.0,168.0,63.0,32,3,84,1
1,22.0,194.0,95.0,156,33,333,1
1,33.0,183.0,90.0,141,25,300,1
1,29.0,193.0,94.0,288,7,110,0
0,21.0,155.0,52.0,205,0,6,0
0,23.0,177.0,65.0,200,44,484,0
1,25.0,171.0,69.0,200,38,408,1
1,24.0,192.0,81.0,134,12,177,0
0,19.0,185.0,80.0,83,33,351,1
0,22.0,174.0,58.0,254,44,473,0
1,24.0,182.0,73.0,143,8,113,1
0,21.0,186.0,81.0,429,53,520,1
0,21.0,188.0,83.0,122,33,346,1
1,22.0,173.0,62.0,224,0,3,0
1,24.0,180.0,84.0,73,25,300,1
0,23.0,158.0,50.0,143,0,7,1
1,21.0,184.0,74.0,185,22,276,0
1,20.0,189.0,83.0,156,19,261,1
0,30.0,167.0,55.0,200,12,183,0
1,36.0,177.0,81.0,73,37,388,0
1,24.0,190.0,88.0,156,33,333,1
1,26.0,190.0,89.0,376,25,300,1
0,26.0,213.0,100.0,310,6,109,0
0,20.0,174.0,80.0,181,4,105,0
1,21.0,178.0,80.0,141,0,4,0
1,26.0,173.0,68.0,395,14,203,1
1,21.0,170.0,72.0,122,3,40,1
1,25.0,157.0,51.0,310,10,133,1
1,32.0,168.0,63.0,254,37,388,0
0,25.0,165.0,60.0,392,12,181,0
1,23.0,180.0,68.0,143,14,203,1
1,22.0,187.0,76.0,446,36,370,1
0,26.0,170.0,62.0,310,43,440,0
1,29.0,184.0,80.0,376,29,322,1
1,31.0,192.0,92.0,24,36,371,0
0,23.0,188.0,75.0,429,6,109,1
1,25.0,186.0,95.0,310,9,125,0
0,25.0,180.0,69.0,143,44,477,0
0,22.0,169.0,62.0,192,4,104,1
1,33.0,185.0,106.0,376,3,58,1
0,34.0,171.0,81.0,200,37,402,0
1,34.0,178.0,74.0,376,29,323,1
1,20.0,185.0,82.0,24,44,456,1
0,18.0,168.0,52.0,156,3,90,0
1,39.0,178.0,72.0,392,37,382,0
1,25.0,162.0,60.0,380,22,275,0
0,21.0,173.0,68.0,278,33,351,0
1,32.0,190.0,93.0,396,9,125,1
0,17.0,156.0,41.0,376,22,289,0
0,17.0,176.0,59.0,446,14,220,1
0,35.0,158.0,46.0,336,3,97,0
1,36.0,170.0,54.0,135,3,25,1
1,27.0,177.0,80.0,156,51,516,1
0,21.0,170.0,54.0,379,18,257,0
0,23.0,157.0,52.0,205,26,312,1
1,24.0,187.0,79.0,429,3,31,1
1,34.0,193.0,103.0,162,33,338,1
1,22.0,192.0,92.0,102,4,103,0
1,20.0,190.0,82.0,197,3,41,0
1,27.0,174.0,70.0,143,22,285,0
0,20.0,175.0,76.0,98,0,9,1
1,24.0,204.0,112.0,14,6,108,1
0,24.0,168.0,63.0,32,3,84,1
1,22.0,202.0,100.0,156,44,461,1
0,18.0,164.0,45.0,24,33,345,1
0,18.0,163.0,41.0,65,32,332,1
0,27.0,167.0,60.0,166,3,79,1
1,26.0,174.0,62.0,313,3,47,0
1,20.0,180.0,94.0,423,25,300,1
1,24.0,184.0,75.0,313,44,467,0
1,46.0,175.0,78.0,87,37,381,0
1,27.0,186.0,82.0,446,17,249,1
1,31.0,182.0,78.0,48,36,365,0
1,24.0,181.0,68.0,141,8,116,1
0,21.0,160.0,45.0,83,3,80,1
1,23.0,165.0,60.0,91,3,30,0
1,21.0,176.0,68.0,205,44,461,1
1,21.0,182.0,83.0,73,11,151,1
1,34.0,181.0,82.0,14,24,298,0
0,22.0,169.0,68.0,287,36,373,0
0,17.0,167.0,54.0,99,3,84,1
1,24.0,182.0,73.0,143,24,298,0
1,44.0,189.0,80.0,392,16,240,1
0,27.0,172.0,55.0,65,8,118,1
1,31.0,197.0,87.0,376,6,108,1
0,24.0,179.0,72.0,56,52,518,1
1,28.0,190.0,78.0,278,16,242,1
1,32.0,174.0,72.0,376,19,261,1
1,21.0,185.0,99.0,91,10,139,0
1,25.0,182.0,88.0,200,0,3,1
1,27.0,170.0,65.0,83,15,226,1
1,22.0,177.0,67.0,205,3,41,0
1,26.0,163.0,60.0,376,55,543,1
1,26.0,178.0,79.0,105,12,173,0
1,22.0,176.0,78.0,281,19,261,1
1,29.0,184.0,87.0,376,55,559,1
1,26.0,185.0,74.0,429,25,300,1
0,20.0,169.0,64.0,254,1,12,0
1,25.0,182.0,86.0,327,11,158,1
1,20.0,188.0,81.0,392,25,300,1
1,29.0,182.0,77.0,134,12,173,1
0,26.0,175.0,78.0,429,42,432,1
0,28.0,157.0,54.0,24,24,299,1
0,24.0,165.0,54.0,205,45,489,1
1,25.0,187.0,79.0,143,36,367,0
0,21.0,159.0,59.0,310,22,291,0
1,17.0,177.0,68.0,24,44,462,1
0,18.0,160.0,49.0,185,22,293,0
0,23.0,158.0,56.0,24,42,432,1
1,29.0,197.0,95.0,310,33,333,0
1,33.0,200.0,97.0,278,33,342,0
1,18.0,175.0,67.0,83,50,514,0
1,26.0,184.0,90.0,378,9,125,1
0,31.0,171.0,72.0,200,53,520,1
1,26.0,180.0,98.5,185,54,525,0
1,27.0,201.0,91.0,336,52,517,0
0,29.0,168.0,50.0,336,3,77,0
1,28.0,170.0,60.0,259,10,137,1
1,25.0,172.0,68.0,195,14,196,0
1,20.0,198.0,82.0,429,44,460,1
0,26.0,170.0,61.0,73,33,348,1
0,28.0,172.0,56.0,122,3,90,1
1,23.0,174.0,58.0,313,3,20,0
1,24.0,180.0,80.0,395,41,421,0
1,18.0,166.0,66.0,318,3,46,1
1,23.0,184.0,72.0,156,43,436,1
1,19.0,179.0,85.0,412,3,40,0
1,28.0,200.0,100.0,336,17,248,0
1,18.0,158.0,55.0,307,22,282,0
1,29.0,188.0,136.0,429,3,68,1
0,21.0,180.0,70.0,429,44,480,0
1,29.0,174.0,82.0,259,26,308,0
1,24.0,188.0,100.0,156,3,68,1
1,28.0,209.0,103.0,429,52,517,0
0,29.0,180.0,80.0,56,3,95,0
0,26.0,175.0,59.0,305,52,518,1
1,17.0,186.0,78.0,24,44,461,0
0,23.0,163.0,58.0,392,12,183,1
1,19.0,172.0,69.0,371,38,408,1
1,23.0,172.0,62.0,323,3,45,0
0,26.0,178.0,72.0,185,23,297,1
0,22.0,157.0,47.0,429,3,84,1
0,21.0,168.0,63.0,83,24,299,1
1,26.0,190.0,112.0,41,3,68,0
0,17.0,168.0,61.0,73,0,7,0
1,18.0,179.0,79.0,293,24,298,1
1,24.0,177.0,80.0,73,43,439,1
1,25.0,204.0,95.0,156,44,460,1
1,21.0,173.0,70.0,200,14,209,1
1,21.0,168.0,54.0,371,10,129,0
1,24.0,190.0,89.5,141,11,154,0
0,15.0,144.0,35.0,327,22,291,1
1,29.0,180.0,73.0,44,38,406,0
1,23.0,173.0,78.0,73,0,2,0
0,25.0,159.0,52.0,14,24,299,1
1,23.0,183.0,74.0,271,24,298,0
0,24.0,154.0,55.0,205,14,220,0
1,34.0,175.0,63.0,141,3,64,0
0,22.0,154.0,40.0,123,18,258,0
0,18.0,170.0,68.0,83,44,478,1
0,28.0,188.0,77.0,336,6,109,1
1,28.0,185.0,87.0,207,9,127,0
1,30.0,186.0,80.0,395,8,115,0
1,21.0,170.0,67.0,446,22,285,0
0,23.0,178.0,64.0,83,44,483,1
0,24.0,159.0,55.0,371,24,299,1
0,17.0,167.0,55.0,371,1,12,1
1,29.0,175.0,73.0,41,26,307,1
1,38.0,178.0,80.0,73,41,423,0
1,35.0,176.0,76.0,156,17,248,0
0,31.0,173.0,62.0,212,3,87,0
1,35.0,170.0,68.0,141,37,381,1
0,26.0,180.0,75.0,336,43,441,1
1,31.0,184.0,67.0,392,3,64,0
1,21.0,177.0,75.0,310,19,261,1
1,22.0,175.0,64.0,189,24,298,0
0,17.0,159.0,47.0,56,22,292,0
1,28.0,183.0,82.0,73,3,26,1
1,29.0,194.0,87.0,446,17,245,1
1,23.0,175.0,77.0,429,15,225,1
1,26.0,182.0,75.0,99,10,138,1
0,31.0,180.0,68.0,271,14,220,0
0,21.0,160.0,56.0,205,26,312,1
0,25.0,180.0,74.0,327,33,344,1
1,23.0,181.0,81.0,105,10,134,0
1,26.0,190.0,82.0,122,11,151,1
1,23.0,215.0,90.0,376,6,108,1
1,20.0,180.0,90.0,420,1,11,1
1,27.0,174.0,72.0,56,12,178,0
1,49.0,186.0,85.0,21,17,248,0
1,24.0,190.0,93.0,429,44,462,1
1,24.0,188.0,86.0,429,33,338,1
1,20.0,184.0,78.0,24,44,450,0
1,33.0,186.0,68.0,98,14,206,0
0,20.0,194.0,83.0,83,6,109,0
0,37.0,170.0,67.0,336,43,443,0
0,23.0,165.0,57.0,287,37,400,0
1,33.0,170.0,64.0,395,22,279,0
1,28.0,189.0,88.0,278,33,342,0
1,30.0,177.0,67.0,420,14,206,0
1,34.0,186.0,93.0,212,11,156,0
0,21.0,167.0,59.0,122,12,188,0
1,25.0,187.0,84.0,162,3,42,0
1,31.0,183.0,92.0,336,25,300,0
0,23.0,172.0,59.0,380,33,350,0
1,22.0,157.0,52.0,83,22,275,1
1,33.0,169.0,55.0,156,33,333,1
0,27.0,178.0,64.0,310,3,93,0
0,19.0,157.0,48.0,327,22,291,0
0,27.0,175.0,75.0,429,33,344,1
0,26.0,173.0,67.0,307,47,504,0
0,20.0,182.0,74.0,56,52,518,0
1,25.0,167.0,67.0,189,3,41,0
1,22.0,181.0,80.0,143,44,460,0
0,16.0,156.0,43.0,122,22,293,1
1,26.0,173.0,60.0,429,16,243,1
1,26.0,183.0,79.0,336,52,517,1
0,27.0,153.0,53.0,24,15,232,1
0,16.0,160.0,48.0,254,22,290,0
1,28.0,172.0,73.0,202,9,127,1
1,21.0,181.0,87.0,44,24,298,0
1,25.0,172.0,66.0,376,19,261,1
1,17.0,179.0,61.0,200,40,417,0
1,25.0,191.0,90.0,105,33,336,0
0,14.0,151.0,39.0,143,22,292,0
1,24.0,187.0,98.0,310,3,60,0
1,23.0,185.0,75.0,281,19,261,1
1,18.0,187.0,83.0,185,44,446,1
1,20.0,176.0,85.0,141,25,300,0
0,52.0,157.0,68.0,212,37,399,0
0,26.0,179.0,74.0,156,19,262,1
0,24.0,180.0,66.0,429,52,518,1
1,22.0,190.0,123.0,143,9,125,1
1,27.0,188.0,78.0,287,40,417,1
1,25.0,165.0,60.0,205,22,285,0
1,21.0,185.0,83.0,56,19,261,1
1,19.0,177.0,75.0,56,44,451,0
1,17.0,193.0,93.0,162,44,449,0
1,22.0,171.0,55.0,200,3,23,1
1,26.0,173.0,67.0,327,22,287,1
0,22.0,158.0,47.0,166,3,80,1
0,22.0,176.0,69.0,65,6,109,1
0,26.0,163.0,59.0,205,43,444,0
1,37.0,176.0,71.0,395,16,239,1
0,28.0,157.0,54.0,24,20,268,1
1,28.0,175.0,70.0,200,26,305,0
1,31.0,170.0,72.0,185,17,245,0
1,32.0,177.0,78.0,395,16,239,1
1,27.0,178.0,80.0,14,17,244,0
0,19.0,178.0,63.0,185,44,478,1
1,23.0,183.0,73.0,56,3,27,0
1,25.0,175.0,84.0,336,55,554,1
1,23.0,179.0,71.0,24,24,298,1
1,22.0,195.0,98.0,24,5,107,1
0,21.0,174.0,60.0,421,48,510,0
1,22.0,178.0,75.0,380,19,261,0
1,20.0,193.0,93.0,162,33,333,0
1,33.0,183.0,77.0,429,3,41,0
1,27.0,190.0,76.0,56,52,517,1
1,23.0,188.0,76.0,429,29,323,1
1,23.0,202.0,97.0,336,6,108,1
1,24.0,163.0,56.0,395,22,284,0
1,39.0,180.0,85.0,27,37,393,1
1,26.0,184.0,73.0,200,8,112,0
1,27.0,188.0,80.0,141,31,326,0
1,20.0,170.0,64.0,197,10,137,1
1,24.0,200.0,98.0,353,6,108,1
1,30.0,190.0,88.0,185,23,296,0
0,26.0,170.0,72.0,156,26,311,0
0,26.0,168.0,65.0,156,11,166,1
0,43.0,165.0,58.0,141,18,258,0
1,28.0,189.0,82.0,102,7,110,0
1,31.0,201.0,86.0,197,11,152,0
1,35.0,191.0,92.0,376,33,337,0
1,24.0,187.0,71.0,122,3,30,1
0,17.0,173.0,62.0,446,44,476,0
0,29.0,165.0,55.0,191,48,510,0
1,30.0,188.0,86.0,200,33,337,1
1,24.0,181.0,75.0,287,8,116,0
1,27.0,170.0,62.0,27,12,175,1
0,22.0,187.0,67.0,185,44,476,0
0,18.0,167.0,62.0,371,11,166,0
1,23.0,172.0,75.0,429,3,31,1
0,19.0,178.0,66.0,44,3,81,0
1,31.0,188.0,130.0,429,55,560,1
0,47.0,183.0,100.0,41,3,91,0
1,33.0,179.0,70.0,200,29,322,0
1,25.0,182.0,77.0,41,44,451,0
1,26.0,187.0,88.0,310,33,342,0
0,25.0,165.0,53.0,203,3,87,1
1,24.0,193.0,84.0,429,3,41,1
1,25.0,185.0,73.0,429,44,460,1
0,29.0,173.0,66.0,73,33,344,1
1,31.0,180.0,79.5,141,25,300,1
0,23.0,162.0,62.0,336,14,223,1
0,30.0,165.0,59.0,156,26,315,0
1,19.0,178.0,91.0,30,10,138,1
0,19.0,179.0,70.0,271,42,432,0
1,27.0,178.0,73.0,200,17,247,1
1,23.0,180.0,77.0,429,5,107,1
1,20.0,168.0,60.0,99,10,136,1
1,23.0,164.0,54.0,73,22,282,0
1,27.0,170.0,69.0,200,11,164,1
1,27.0,178.0,97.0,204,9,127,0
0,22.0,182.0,76.0,392,44,475,1
1,20.0,168.0,52.0,259,10,131,1
0,24.0,176.0,60.0,310,14,215,0
0,33.0,169.0,67.0,122,23,297,1
0,21.0,160.0,63.0,327,11,168,1
1,27.0,164.0,52.0,195,55,547,0
1,36.0,175.0,73.0,218,37,379,0
1,23.0,186.0,80.0,156,25,300,0
0,25.0,160.0,53.0,73,13,194,1
1,26.0,170.0,69.0,185,11,154,1
1,25.0,190.0,97.0,416,55,549,1
1,26.0,184.0,67.0,310,44,462,0
0,17.0,150.0,47.0,24,22,292,0
1,25.0,198.0,92.0,185,11,154,0
1,27.0,180.0,97.0,30,55,553,1
0,18.0,153.0,47.0,185,22,289,0
0,19.0,158.0,48.0,376,22,293,1
1,23.0,171.0,63.0,188,22,282,0
1,21.0,161.0,56.0,83,54,522,1
1,26.0,183.0,77.0,376,3,40,1
0,31.0,158.0,46.0,41,3,97,0
1,21.0,183.0,87.0,327,25,300,0
0,24.0,163.0,55.0,429,3,84,1
0,21.0,164.0,55.0,200,12,187,0
1,24.0,193.0,100.0,73,25,300,1
1,25.0,167.0,64.0,429,3,26,1
1,25.0,185.0,82.0,73,43,436,0
1,33.0,193.0,93.0,352,53,519,1
0,24.0,170.0,81.0,392,0,9,0
1,20.0,177.0,61.0,370,14,205,0
1,25.0,165.0,51.0,175,10,131,0
0,24.0,172.0,66.0,371,43,442,0
1,24.0,183.0,75.0,73,48,506,0
1,31.0,186.0,76.0,143,3,74,0
0,21.0,163.0,43.0,73,32,332,1
1,21.0,186.0,82.0,166,44,456,0
1,23.0,181.0,64.0,143,3,50,0
1,20.0,177.0,80.0,185,36,366,0
1,21.0,157.0,55.0,205,22,285,0
1,27.0,173.0,69.0,32,3,40,0
1,32.0,178.0,69.0,327,17,245,0
0,19.0,164.0,55.0,105,22,293,1
0,18.0,170.0,52.0,392,15,230,0
1,21.0,180.0,73.0,278,44,466,0
1,31.0,182.0,91.0,141,25,300,0
1,39.0,159.0,85.0,439,37,387,0
1,23.0,185.0,79.0,376,25,300,1
0,20.0,157.0,46.0,24,22,290,0
1,26.0,165.0,65.0,423,16,242,0
1,23.0,191.0,88.0,395,33,336,0
1,32.0,185.0,78.0,310,36,361,1
1,20.0,170.0,48.0,24,10,131,0
0,31.0,173.0,68.0,156,19,262,1
0,20.0,173.0,66.0,281,19,262,0
0,26.0,165.0,51.0,420,12,182,0
1,25.0,173.0,69.0,429,3,43,1
1,30.0,150.0,56.0,185,54,522,1
1,20.0,195.0,85.0,24,44,466,0
1,22.0,162.0,56.0,416,55,548,0
1,26.0,175.0,68.0,371,36,361,0
0,20.0,168.0,59.0,200,37,405,1
1,23.0,170.0,69.0,412,3,26,0
1,30.0,182.0,73.0,162,3,74,1
0,31.0,178.0,60.0,200,3,94,1
0,19.0,183.0,68.0,271,44,477,0
1,35.0,187.0,89.0,141,25,300,0
0,20.0,169.0,60.0,205,44,478,0
